scenario_name,round0_variant,whir_fold_mode,merkle_proof_mode,security_target_bits,soundness_assumption,round_index,round_query_count,round_merkle_depth,round_ood_samples,round_selector_count,round_pow_bits,round_sumcheck_rounds,round_folding_pow_bits,proof_bytes,upload_chunk_size,upload_chunks,heap_frame_bytes_requested,heap_pages_32k,stage,repetition,actual_cu,elapsed_ns,status,error,sha_calls,sha_bytes,merkle_levels,m31_mul_ops,cm31_mul_ops,qm31_mul_ops,field_mul_projection,extension_mul_projection,field_inv_projection
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,0,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2726,650,50,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,1,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2726,650,50,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,2,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2726,650,50,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,3,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2726,650,50,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,4,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2726,650,50,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,5,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2726,650,50,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,6,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2726,650,50,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,7,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2726,650,50,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,8,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2726,650,50,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,9,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2726,650,50,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,0,7001,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,0,1473,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,1,7001,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,1,1473,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,2,7001,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,2,1473,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,3,7001,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,3,1473,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,4,7001,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,4,1473,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,5,7001,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,5,1473,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,6,7001,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,6,1473,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,7,7001,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,7,1473,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,8,7001,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,8,1473,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,9,7001,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,raw_fibers,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,9,1473,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,2762,751,2
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,host_verify,0,,17732708,ok,,586,39323,708,5612,500,50,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,0,1400000,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",586,39323,708,5612,500,50,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,1,1400000,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",586,39323,708,5612,500,50,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,2,1400000,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",586,39323,708,5612,500,50,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,3,1400000,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",586,39323,708,5612,500,50,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,4,1400000,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",586,39323,708,5612,500,50,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,5,1400000,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",586,39323,708,5612,500,50,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,6,1400000,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",586,39323,708,5612,500,50,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,7,1400000,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",586,39323,708,5612,500,50,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,8,1400000,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",586,39323,708,5612,500,50,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,9,1400000,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",586,39323,708,5612,500,50,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,0,7002,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,0,1475,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,1,7002,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,1,1475,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,2,7002,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,2,1475,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,3,7002,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,3,1475,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,4,7002,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,4,1475,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,5,7002,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,5,1475,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,6,7002,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,6,1475,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,7,7002,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,7,1475,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,8,7002,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,8,1475,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,9,7002,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,baseline_round0,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,9,1475,,simulation_error,"{""InstructionError"":[2,""ComputationalBudgetExceeded""]}",0,0,0,0,0,0,7216,650,100
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,host_verify,0,,28223625,ok,,586,39323,708,2926,650,50,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,0,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2926,650,50,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,1,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2926,650,50,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,2,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2926,650,50,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,3,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2926,650,50,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,4,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2926,650,50,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,5,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2926,650,50,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,6,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2926,650,50,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,7,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2926,650,50,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,8,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2926,650,50,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,verify_sbf,9,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",586,39323,708,2926,650,50,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,0,7002,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,0,1475,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,1,7002,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,1,1475,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,2,7002,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,2,1475,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,3,7002,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,3,1475,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,4,7002,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,4,1475,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,5,7002,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,5,1475,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,6,7002,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,6,1475,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,7,7002,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,7,1475,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,8,7002,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,8,1475,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_ood,9,7002,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,round_reuse_batch_inverse,local_interpolant,separate_paths,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,29512,640,47,32768,1,phase_parse,9,1475,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",0,0,0,0,0,0,2962,751,2
whir_t128_johnson_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,9896,640,16,32768,1,host_verify,0,,11796208,ok,,243,15999,708,5412,500,50,7016,650,100
whir_t128_johnson_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,9896,640,16,32768,1,verify_sbf,0,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",243,15999,708,5412,500,50,7016,650,100
whir_t128_johnson_full,baseline_round0,raw_fibers,minimal_subtree,128.0,whir_johnson_full,0,50,8,2,1,32,4,16,9896,640,16,32768,1,verify_sbf,1,1400000,,simulation_error,"{""InstructionError"":[2,""ProgramFailedToComplete""]}",243,15999,708,5412,500,50,7016,650,100
